,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,num_ingr,B,S,C,L,V,Sa,S*,Lon,Lat
1369,2442,Letterpress,U.S.A.,2019,Bolivia,"Tranquilidad, beniano",0.7,"3- B,S,C","spoiled milk, sweet, molasses",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
1370,2562,Letterpress,U.S.A.,2021,Sao Tome & Principe,"Satocao, limited ed., batch 2",0.7,"3- B,S,C","buttery, sunflower, astringent",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-63.854835,-11.705617
1371,2562,Letterpress,U.S.A.,2021,U.S.A.,"Maui Kuia E., Hawaii, 2018-2019 h., batch 1",0.7,"3- B,S,C",home baked banana nut bread,3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1372,1231,Levy,Finland,2014,Madagascar,Sambirano,0.71,"3- B,S,C","sandy, citrus",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
1373,1856,Lilla,Finland,2016,Madagascar,Madagascar,0.7,"2- B,S","sweet edge, bright fruit, off",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
1374,855,Lillie Belle,U.S.A.,2012,Peru,Perfect Illusion,0.65,"2- B,S","creamy, strawberry, cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1375,903,Lillie Belle,U.S.A.,2012,Bolivia,"Bolivia, Wild Thing",0.68,"2- B,S","fatty, nutty, melon like",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
1376,903,Lillie Belle,U.S.A.,2012,Peru,La Selva,0.68,"2- B,S","rich cocoa, spicy edge",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1377,947,Lillie Belle,U.S.A.,2012,Blend,"Purple Haze, Venezuela, Dom. Rep.",0.75,"2- B,S","grits, roasted, nutty",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
1378,947,Lillie Belle,U.S.A.,2012,Dominican Republic,"The Other One, Grand Cru",0.74,"2- B,S","fatty, roasty, cocoa",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
1379,947,Lillie Belle,U.S.A.,2012,Bolivia,Wild Thing,0.68,"2- B,S","fatty, grassy, cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
1380,157,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),0.85,"4- B,S,C,V","harsh burnt, mild cocoa, tang",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.1002445,51.5840921
1381,2538,Lirio,U.S.A.,2020,Sierra Leone,"Gola Rainforest, batch 920",0.72,"2- B,S","grassy, rubbery, chemical",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-11.8400269,8.6400349
1382,2538,Lirio,U.S.A.,2020,India,"Anamalai, batch 970",0.72,"2- B,S","basic cocoa, dirty/burnt edge",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
1383,2538,Lirio,U.S.A.,2020,Vietnam,"Tien Giang, batch 970",0.72,"2- B,S","spicy, sweet, cocoa",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1384,1049,Loiza,Puerto Rico,2013,Puerto Rico,Puerto Rico,0.65,"5- B,S,C,V,L","black pepper, vanilla, harsh",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.26152219418967,18.19897685
1385,1093,Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",0.71,"4- B,S,C,V","aluminum, mild coffee, roasty",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1386,1097,Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Ele'ele",0.72,"4- B,S,C,V","strong, brandy, smoke",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1387,1097,Lonohana,U.S.A.,2013,U.S.A.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",0.7,"4- B,S,C,V","sandy, floral, vanilla, candy",3.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1388,1383,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",0.7,"2- B,S","spicy, candied, complex",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1389,1395,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",0.65,"4- B,S,C,V","sweet, candy-like, nutty",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1390,1395,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",0.75,"4- B,S,C,V","dairy, pudding",3.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1391,2586,Loon,U.S.A.,2021,Belize,Maya Mountain,0.75,"3- B,S,C","cherry, fatty, cocoa",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
1392,2590,Loon,U.S.A.,2021,Bolivia,Alto Beni,0.7,"3- B,S,C","sweet, sl. smokiness, fruit",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
1393,1502,Love Bar,U.S.A.,2015,Nicaragua,Nicaragua,0.75,"2- B,S","multiple off flavors, metallic",2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1394,2194,Love Brown,Taiwan,2018,Nicaragua,Medalla,0.75,"2- B,S",potting soil,2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1395,2194,Love Brown,Taiwan,2018,Sumatra,Sumatra,0.7,"2- B,S","smokey, earthy, cocoa",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,101.62410241439257,-0.14329415
1396,2198,Love Brown,Taiwan,2018,Nicaragua,O'Payo,0.8,"2- B,S","nutty, mild dairy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1397,2198,Love Brown,Taiwan,2018,Nicaragua,Chuno,0.78,"2- B,S",intense mocha flavor,3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1398,1976,Luisa Abram,Brazil,2017,Brazil,"Rio Purus, 2016 Harvest",0.81,"2- B,S","oily, burnt, earthy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
1399,2238,Luisa Abram,Brazil,2018,Brazil,"Rio Acara, Wild Amazon",0.7,"2- B,S","rustic, basic cocoa, earthy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
1400,2692,Luisa Abram,Brazil,2021,Brazil,Wild Jurua (limited edition for Caputo's),0.7,"3- B,S,C","mild sweet honey, rum, off",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
1401,2518,Luisa's Vegan,U.K.,2020,Papua New Guinea,Karkar Island,0.72,"3- B,S,C","smoke, fruit, ham, fatty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.2489081,-5.6816069
1402,552,Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",0.46,"5- B,S,C,V,L","very sweet, caramel, candy",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
1403,552,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",0.6,"5- B,S,C,V,L","sticky, marshmallow, cocoa",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
1404,552,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",0.58,"5- B,S,C,V,L","watered down coffee, cocoa",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
1405,552,Luker,Colombia,2010,Colombia,Santander,0.65,"5- B,S,C,V,L","marshmallow, rich brownie",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-72.9088133,4.099917
1406,2502,Lumineux,U.S.A.,2020,Madagascar,"Bejofo E., Sambirano, batch 115",0.73,"3- B,S,C","roasted pear, cocoa, sour",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
1407,2502,Lumineux,U.S.A.,2020,Tanzania,"Kilombero Valley, batch 74",0.75,"3- B,S,C","fatty, dominant roast, spice",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
1408,2506,Lumineux,U.S.A.,2020,India,"Kerala State, GoGround, batch 88",0.72,"3- B,S,C","deep cocoa, sl. pungent, sandy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
1409,2506,Lumineux,U.S.A.,2020,Uganda,"Semuliki Forest, Latitude Trading Co, batch 100",0.68,"3- B,S,C","candied, sweet cocoa, roasty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
1410,2506,Lumineux,U.S.A.,2020,Ivory Coast,"Cote d'Ivoire, batch 83",0.67,"3- B,S,C","spice, coconut",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-5.5679458,7.9897371
1411,2426,MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Uganda,Uganda,0.75,"3- B,S,C","gritty, roasty, rubbery",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
1412,2430,MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Ghana,Ghana,0.75,"3- B,S,C","gritty, cocoa base, ashey",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0800271,8.0300284
1413,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.67,"5- B,S,C,V,L","sandy, red berry, cocoa",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
1414,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.7,"5- B,S,C,V,L","sandy, woody, peanut butter",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
1415,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.63,"5- B,S,C,V,L","intense, nutty, cocoa",4.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
1416,288,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.75,"5- B,S,C,V,L","sticky, bitter, nutty",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
1417,2664,Madhu,U.S.A.,2021,Colombia,Tumaco,0.7,"2- B,S","very sticky, nutty, woody",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
1418,607,Madre,U.S.A.,2010,Mexico,"Chiapas, Triple Cacao",0.72,"4- B,S,C,V","raisiny, chewy",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-102.0077097,23.6585116
1419,672,Madre,U.S.A.,2011,Dominican Republic,Dominican,0.7,"4- B,S,C,V","sandy, sweet, strong vanilla",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
1420,693,Madre,U.S.A.,2011,Costa Rica,Upala,0.7,"4- B,S,C,V","sticky, strong vanilla, pepper",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-84.0739102,10.2735633
1421,991,Madre,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua Coast, Kokoleka",0.7,"4- B,S,C,V","creamy, vanilla, rich fruit",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1422,995,Madre,U.S.A.,2012,U.S.A.,"Criollo, Hawaii",0.7,"4- B,S,C,V","creamy, burnt nuts, woody",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1423,995,Madre,U.S.A.,2012,U.S.A.,Kaua'i Island,0.7,"4- B,S,C,V","vanilla, brownie, peanut",3.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1424,1085,Madre,U.S.A.,2013,Puerto Rico,Puerto Rico,0.7,"4- B,S,C,V","intense vanilla, swiss miss",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-66.26152219418967,18.19897685
1425,1085,Madre,U.S.A.,2013,Brazil,Brazil,0.7,"4- B,S,C,V","strong vanilla, nut, coffee",3.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-53.2,-10.3333333
1426,1089,Madre,U.S.A.,2013,U.S.A.,"Hawai'i Island, Choobua, Kona",0.7,"4- B,S,C,V","fatty, vanilla, candy-like",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1427,1089,Madre,U.S.A.,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",0.7,"4- B,S,C,V","vanilla, earthy, caramel",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-102.0077097,23.6585116
1428,1940,Madre,U.S.A.,2017,Solomon Islands,Guadalcanal,0.73,"2- B,S","mild earthy, mild cocoa, nut",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,159.1070693851845,-8.7053941
1429,300,Maglio,Italy,2008,Tanzania,Africa,0.75,"4- B,S,C,V","chalky, astringent, vanilla",2.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,35.7878438,-6.5247123
1430,308,Maglio,Italy,2008,Ecuador,Ecuador,0.7,"4- B,S,V,L","creamy, nutty, mass market",3.0,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-79.3666965,-1.3397668
1431,308,Maglio,Italy,2008,Cuba,Cuba,0.7,"5- B,S,C,V,L","nutty, cooling sensation",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-80.8328748,23.0131338
1432,308,Maglio,Italy,2008,Dominican Republic,Santo Domingo,0.7,"5- B,S,C,V,L","creamy, hay, nutty",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-70.3028026,19.0974031
1433,531,Majani,Italy,2010,Ecuador,Ecuador,0.7,"4- B,S,C,L","strong vanilla, some spice",2.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-79.3666965,-1.3397668
1434,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,0.75,"4- B,S,C,L","cardboard, tea-like",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.4416422,-18.9249604
1435,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,0.73,"4- B,S,C,L","creamy, sublte grape notes",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.4416422,-18.9249604
1436,1121,Malagos,Philippines,2013,Philippines,"Davao, Mt. Talamo foothills",0.65,"5- B,S,C,V,L","sandy, sweet, cocoa",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,122.7312101,12.7503486
1437,2226,Malai,Thailand,2018,Thailand,Chantaburi,0.7,"3- B,S*,C","gummy, smokey, hammy",2.75,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,100.83273,14.8971921
1438,311,Malie Kai (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",0.55,"5- B,S,C,V,L","sweet, vanilla, easter candy",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1439,502,Malie Kai (Guittard),U.S.A.,2010,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate w/ nibs",0.55,"5- B,S,C,V,L","creamy, crunchy, very sweet",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-81.58111071077724,28.41769265
1440,1856,Malmo,Sweden,2016,Venezuela,Chuao,0.7,"3- B,S,C","hammy, unrecognizable",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
1441,821,Mana,U.S.A.,2012,Dominican Republic,Conacado,0.74,"3- B,S,C","berry, nutty, sour",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
1442,1219,Mana,U.S.A.,2014,Peru,Peru,0.74,"3- B,S,C","rubber, off medicinal",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1443,1219,Mana,U.S.A.,2014,Venezuela,Venezuela,0.74,"3- B,S,C","nutty, green",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
1444,1446,Mana,U.S.A.,2015,Ecuador,"Ecuador, batch 1212",0.74,"2- B,S","soil, wet, off notes",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
1445,1331,Manifesto Cacao,Colombia,2014,Colombia,Colombia,0.7,"4- B,S,C,L","muted, nutty",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-72.9088133,4.099917
1446,1003,Manoa,U.S.A.,2012,Liberia,"Liberia, batch 174",0.72,"3- B,S,C","molassses, intense, off, herb",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-9.3658524,5.7499721
1447,1007,Manoa,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",0.72,"3- B,S,C","oily, tangy, fruit, earthy",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1448,1007,Manoa,U.S.A.,2012,Peru,"Piura, batch 173",0.72,"3- B,S,C","banana, menthol, medicinal",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1449,1007,Manoa,U.S.A.,2012,U.S.A.,"O'ahu Island, Winward,Maunawili district, b. 151",0.72,"3- B,S,C","molasses, sweet, cocoa",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1450,1089,Manoa,U.S.A.,2013,U.S.A.,"O'ahu Island, Waiahole, b. 182",0.72,"3- B,S,C","orange, cocoa",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1451,1522,Manoa,U.S.A.,2015,Papua New Guinea,Markham Valley,0.72,"3- B,S,C","smoke, fruit",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.2489081,-5.6816069
1452,1522,Manoa,U.S.A.,2015,Costa Rica,Coto Brus,0.72,"3- B,S,C","dried fruit, balanced, cocoa",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-84.0739102,10.2735633
1453,2032,Manoa,U.S.A.,2017,Peru,Ucayali,0.7,"3- B,S,C","sweet, fatty, fig",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1454,2442,Manoa,U.S.A.,2019,U.S.A.,"Hawai'i Island, Hilo and Kona regions",0.7,"3- B,S,C","dried fruit,spicy,sticky,intense",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
1455,871,Manufaktura Czekolady,Poland,2012,Dominican Republic,Grand Cru Dominican Republic,0.7,"2- B,S","chewy, brownie like",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
1456,871,Manufaktura Czekolady,Poland,2012,Ghana,Grand Cru Ghana,0.7,"2- B,S","cocoa, coconut",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0800271,8.0300284
1457,875,Manufaktura Czekolady,Poland,2012,Ecuador,Grand Cru Ecuador,0.7,"2- B,S","grits, roaste brownie",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
1458,1255,Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,0.7,"2- B,S","nutty, intense, roasty",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
1459,1279,Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,0.85,"2- B,S","coarse, intense, nutty",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
1460,1844,Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,0.7,"3- B,S,C","basic, balanced, deep cocoa",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1461,1848,Manufaktura Czekolady,Poland,2016,Peru,Peru,0.7,"3- B,S,C","nutty, roasty,",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1462,1474,Map Chocolate,U.S.A.,2015,Dominican Republic,"ROIG, 2014",0.7,"3- B,S,C","fruity, tangy, cocoa",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
1463,1474,Map Chocolate,U.S.A.,2015,Peru,"Maranon, 2014",0.62,"3- B,S,C","delicate, caramel, peanut",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1464,1478,Map Chocolate,U.S.A.,2015,Ecuador,Ecuador,0.7,"3- B,S,C","coarse, floral, rum",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
1465,1606,Map Chocolate,U.S.A.,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",0.7,"3- B,S,C","heavy roast, few grits, rich",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
1466,1606,Map Chocolate,U.S.A.,2015,Nicaragua,"A case of the Xerces Blues, triple roast",0.7,"3- B,S,C","rich, bright fruit",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
1467,1606,Map Chocolate,U.S.A.,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",0.68,"3- B,S,C","lemon, spicy, cocoa",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1468,1610,Map Chocolate,U.S.A.,2015,Colombia,Colombia,0.75,"3- B,S,C","roasty, coffee, rubber",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
1469,1610,Map Chocolate,U.S.A.,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",0.72,"3- B,S,C","sweet, fatty, roasty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
1470,1634,Map Chocolate,U.S.A.,2015,Honduras,Le Chocolat Chaud,0.78,"3- B,S,C","grassy, woody, sweet",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
1471,1896,Map Chocolate,U.S.A.,2016,Vietnam,"Ben Tre, Surprise Valley",0.75,"3- B,S,C","intense, sour, tart",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1472,1956,Map Chocolate,U.S.A.,2017,Vietnam,"Lam Dong, ""Red Poppy""",0.73,"2- B,S","earthy, tobacco, ashey",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1473,2040,Map Chocolate,U.S.A.,2018,Dominican Republic,Zorzal Reserve,0.72,"3- B,S,C","complex, creamy, cherry",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
1474,2262,Map Chocolate,U.S.A.,2018,Blend,"""Peace of Wild Things""",0.72,"3- B,S,C","off notes, rubbery, hammy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
1475,2262,Map Chocolate,U.S.A.,2018,Mexico,"Tabasco, ""Late for the Train"", batch 12184",0.72,"3- B,S,C","sweet, spicy, dirty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
1476,1884,Marana,Peru,2016,Peru,Cusco,0.7,"3- B,S,C","smokey, dirty, sour",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1477,2610,Marana,Peru,2021,Peru,"San Martin, Allima coop",0.8,"3- B,S,C","smoked nuts, tang",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1478,2610,Marana,Peru,2021,Peru,"Piura, Norandino coop, cacao blanco",0.7,"3- B,S,C","mild orange, herbaceous",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
1479,2598,Maribea,U.S.A.,2021,Mexico,Tabasco,0.72,"3- B,S,C","earthy, musty, sweet",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
1480,2598,Maribea,U.S.A.,2021,Bolivia,"Alto Beni, Walikewa",0.72,"3- B,S,C","floral, earthy, acidic, harsh",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
1481,2598,Maribea,U.S.A.,2021,Brazil,"Bahia, Catongo",0.72,"3- B,S,C","delicate, nutty, butterscotch",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
1482,1808,Marigold's Finest,Canada,2016,Blend,Cacao Nib Crunch,0.75,"2- B,S","earthy, coffee, roasty",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
1483,2158,Markham & Fitz,U.S.A.,2018,Haiti,"Pisa, batch 58",0.75,"2- B,S","dried fruit, woody, dirty",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
1484,845,Marou,Vietnam,2012,Vietnam,Ba Ria,0.76,"3- B,S,C",citrus,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1485,845,Marou,Vietnam,2012,Vietnam,Dong Nai,0.72,"3- B,S,C","roasty, coffee",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1486,845,Marou,Vietnam,2012,Vietnam,"Tien Giang, Gao Co-op",0.7,"3- B,S,C","cocoa, spice, late sour",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1487,849,Marou,Vietnam,2012,Vietnam,Ben Tre,0.78,"3- B,S,C","sticky, pepper, cinamon, rich",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1488,895,Marou,Vietnam,2012,Vietnam,Tien Giang,0.8,"3- B,S,C","creamy, fatty, black pepper",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1489,955,Marou,Vietnam,2012,Vietnam,Lam Dong,0.74,"3- B,S,C","melon, roasty",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1490,1149,Marou,Vietnam,2013,Vietnam,"Tan Phu Dong, Treasure Island",0.75,"3- B,S,C","fatty, heavy roast, nutty",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
1491,1650,Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",0.85,"2- B,S","long, mild honey, rich cocoa",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
